SECURITY_INNER_CODE,SECURITY_CODE,SECUCODE,TRADE_DATE,SECURITY_NAME_ABBR,SUPERDEAL_INFLOW,SUPERDEAL_OUTFLOW,PRIME_INFLOW,CLOSE_PRICE,CHANGE_RATE,TRADE_MARKET_CODE,TURNOVERRATE,PRIME_COST,PE_DYNAMIC,PRIME_COST_20DAYS,PRIME_COST_60DAYS,ORG_PARTICIPATE,PARTICIPATE_TYPE,BIGDEAL_INFLOW,BIGDEAL_OUTFLOW,BUY_SUPERDEAL_RATIO,BUY_BIGDEAL_RATIO,RATIO,RATIO_3DAYS,RATIO_50DAYS,TOTALSCORE,RANK_UP,RANK,FOCUS,SECURITY_TYPE_CODE
1000853489,603676,603676.SH,2025-02-11 00:00:00,卫信康,90252,90528,261208,9.83,-0.91,069001001001,0.21,9.854640319716,13.19,9.701177119033,10.322547353511,0.0538196,0,668334,406850,0.0041,0.0301,0.0342,0.061833333333,0.090848,67.84461808,-828,1043,64.4,058001001
1000392599,603677,603677.SH,2025-02-11 00:00:00,奇精机械,4296,563619,3278136,14.29,0.07,069001001001,1.0,14.259595197708,39.9,13.834916234964,13.793071548564,0.1477956,1,6367317,2529858,0.0001,0.1683,0.1684,0.100666666667,0.166978,62.89220331,-1732,2293,69.2,058001001
1000319212,603678,603678.SH,2025-02-11 00:00:00,火炬电子,60940498,110767431,-47555595,27.3,0.4,069001001001,0.52,27.382151140139,41.53,27.924003484514,29.884237812498,0.3294524,2,38263879,35992541,0.2436,0.1529,0.3965,0.287433333333,0.224862,57.02906036,1317,3929,73.2,058001001
1000506139,603679,603679.SH,2025-02-11 00:00:00,华体科技,0,1090549,-1425709,13.32,-0.08,069001001001,1.15,13.378013296245,-52.7,12.604574438234,15.258521963329,0.1474272,1,5879668,6214828,0,0.1223,0.1223,0.171566666667,0.174036,50.76999764,298,4958,72,058001001
1000492266,603680,603680.SH,2025-02-11 00:00:00,今创集团,201958,1975060,-2739331,8.33,-0.24,069001001001,0.17,8.34379264231,16.87,8.39278189844,8.65990926742,0.07502,0,1116227,2082456,0.0093,0.0513,0.0606,0.086366666667,0.09405,56.74478306,-352,3999,63.6,058001001
1001030477,603681,603681.SH,2025-02-11 00:00:00,永冠新材,0,81764,-1979102,13.39,-0.59,069001001001,0.5,13.459444444444,15.11,12.93836760372,13.263063507465,0.1127512,1,881633,2778971,0,0.043,0.043,0.1875,0.175006,62.89706112,561,2290,67.2,058001001
1000324637,603682,603682.SH,2025-02-11 00:00:00,锦和商管,8865320,27039025,-25194114,5.39,0.75,069001001001,3.61,5.368840001271,50.71,6.530906495737,6.24293485273,0.250776,2,31687409,38707818,0.0541,0.1933,0.2474,0.2594,0.24628,54.79984566,63,4407,66,058001001
1000614654,603683,603683.SH,2025-02-11 00:00:00,晶华新材,8201464,15894776,-13952067,10.29,-0.68,069001001001,2.23,10.401868329981,30.24,9.98515407054,10.034485909865,0.2464528,1,41652161,47910916,0.0367,0.1865,0.2232,0.276066666667,0.260164,63.58830607,895,2096,67.6,058001001
1000834213,603685,603685.SH,2025-02-11 00:00:00,晨丰科技,0,67925,-1846994,12.33,-0.4,069001001001,0.42,12.393099053241,111.81,11.760443939353,12.639603476047,0.0508296,0,144511,1923580,0,0.0129,0.0129,0.079933333333,0.101998,55.23264093,620,4317,64.4,058001001
1000010438,603686,603686.SH,2025-02-11 00:00:00,福龙马,48939851,50016840,23857486,11.42,-1.13,069001001001,5.87,11.415487936821,30.84,10.450915749338,10.55880772788,0.3212844,2,150609635,125675160,0.0829,0.2553,0.3382,0.318666666667,0.282922,75.61572143,-373,162,81.6,058001001
1001247940,603687,603687.SH,2025-02-11 00:00:00,大胜达,3186003,2500873,-8938184,6.91,-0.72,069001001001,1.6,6.942814773689,34.46,7.212202387824,7.561354161539,0.1644404,1,15451185,25074499,0.0237,0.1149,0.1386,0.191433333333,0.188552,51.66178967,-207,4878,72,058001001
1000012539,603688,603688.SH,2025-02-11 00:00:00,石英股份,14603794,10642670,-2914147,26.73,0.0,069001001001,0.55,26.716202842805,34.7,26.371606694005,29.407905680728,0.281548,2,24086733,30962004,0.1032,0.1703,0.2735,0.299066666667,0.27539,64.22351546,778,1909,75.6,058001001
1000323782,603689,603689.SH,2025-02-11 00:00:00,皖天然气,134160,246845,-3664157,8.55,-0.47,069001001001,0.28,8.581319135985,11.11,8.545007258674,9.040006601004,0.102836,1,999338,4550810,0.0064,0.0479,0.0543,0.146333333333,0.15893,61.16312204,-54,2813,65.6,058001001
1000313050,603690,603690.SH,2025-02-11 00:00:00,至纯科技,5032784,9822903,-3850052,24.94,0.97,069001001001,1.3,24.549849639031,37.46,23.874557764878,26.739718203089,0.2489376,1,39967954,39027887,0.0272,0.2162,0.2434,0.267066666667,0.235588,60.092233,1735,3127,77.6,058001001
1001030411,603693,603693.SH,2025-02-11 00:00:00,江苏新能,1088915,260994,-937922,10.06,-0.49,069001001001,0.18,10.065338762893,15.87,9.648160891645,10.067967238166,0.1607888,1,3653867,5419710,0.0395,0.1326,0.1721,0.166466666667,0.123994,63.59886545,243,2095,74.4,058001001
1000305888,603696,603696.SH,2025-02-11 00:00:00,安记食品,1100739,2489376,-1979131,8.39,-1.06,069001001001,0.65,8.446969951951,69.45,8.122337447356,8.979208994265,0.1073964,1,1954138,2544632,0.0342,0.0608,0.095,0.080733333333,0.178382,57.0291869,161,3928,66,058001001
1000611302,603697,603697.SH,2025-02-11 00:00:00,有友食品,101230,178039,-1821555,9.55,0.1,069001001001,0.35,9.632671341981,25.26,9.801648320228,10.31198106836,0.0652912,0,1829424,3574170,0.0027,0.0491,0.0518,0.0566,0.112056,58.23591127,82,3622,65.6,058001001
1000305470,603698,603698.SH,2025-02-11 00:00:00,航天工程,3795956,5169114,1761671,16.44,-0.24,069001001001,0.4,16.572897919379,51.8,15.879645266729,17.594969293583,0.2399716,1,11514663,8379834,0.0589,0.1788,0.2377,0.271466666667,0.198408,68.02764568,414,1007,70.8,058001001
1000012835,603699,603699.SH,2025-02-11 00:00:00,纽威股份,6691762,10189784,8396596,27.75,-1.25,069001001001,0.42,27.607813962162,19.32,25.230233131098,23.83789169014,0.1699152,1,26130063,14235445,0.0378,0.1475,0.1853,0.166733333333,0.136226,75.07061468,-802,193,70.8,058001001
1001011294,603700,603700.SH,2025-02-11 00:00:00,宁水集团,0,0,-709037,10.14,0.1,069001001001,0.3,10.143598344318,43.93,9.88596574376,10.473670852243,0.0667476,0,340606,1049643,0,0.0244,0.0244,0.1082,0.110438,56.63418204,-179,4025,63.2,058001001
1000304598,603701,603701.SH,2025-02-11 00:00:00,德宏股份,0,3716107,-6983487,14.53,0.21,069001001001,0.47,14.640611328855,193.62,13.755108953059,14.563232929221,0.1189356,1,3047425,6314805,0,0.0817,0.0817,0.1282,0.198128,56.82499584,-165,3980,65.6,058001001
1000309257,603703,603703.SH,2025-02-11 00:00:00,盛洋科技,82941472,43728575,30344921,12.77,-0.62,069001001001,3.52,12.611034989359,591.35,11.78813321289,12.026541950347,0.4170628,3,149699559,158567535,0.1695,0.3059,0.4754,0.3734,0.336714,67.25071283,-2778,1161,74,058001001
1001016849,603706,603706.SH,2025-02-11 00:00:00,东方环宇,0,0,-742476,18.1,-1.15,069001001001,0.32,18.315470740661,21.13,18.144762932854,19.71599125457,0.1396072,1,2206909,2949385,0,0.1301,0.1301,0.155966666667,0.138836,62.22089075,836,2474,63.6,058001001
1000673355,603707,603707.SH,2025-02-11 00:00:00,健友股份,33480,465154,-3630005,14.1,-0.56,069001001001,0.16,14.084112665092,28.2,12.92099158844,13.476547437026,0.0916596,0,6802824,10001155,0.0003,0.0644,0.0647,0.118133333333,0.119348,62.23082621,-390,2471,70,058001001
1000326752,603708,603708.SH,2025-02-11 00:00:00,家家悦,1419174,7757361,-5010628,10.56,-0.19,069001001001,0.67,10.47357250728,26.9,10.188508414914,11.355356517262,0.171328,1,15898110,14570551,0.0128,0.1434,0.1562,0.172766666667,0.20699,61.73688906,1471,2610,66,058001001
1000734401,603709,603709.SH,2025-02-11 00:00:00,中源家居,0,829136,-3276310,11.4,-0.78,069001001001,0.73,11.503990021864,433.49,10.992131642244,11.222285458551,0.0925652,0,1176850,3624024,0,0.0693,0.0693,0.1011,0.137926,52.61037613,-25,4743,64,058001001
1000576724,603711,603711.SH,2025-02-11 00:00:00,香飘飘,0,3483575,-14606576,14.45,-0.82,069001001001,0.74,14.606881913217,251.96,15.026168848975,15.860543080888,0.1534636,1,9986810,21109811,0,0.1143,0.1143,0.1775,0.215318,63.01906629,238,2265,70.4,058001001
1000868275,603712,603712.SH,2025-02-11 00:00:00,七一二,13879419,11272333,1286059,17.65,3.1,069001001001,2.62,17.1498158733,-375.02,16.38155650212,19.12213290605,0.2863864,2,53453076,54774103,0.0581,0.2237,0.2818,0.291566666667,0.290082,58.54105228,197,3537,69.6,058001001
1001037529,603713,603713.SH,2025-02-11 00:00:00,密尔克卫,2153353,13027888,-13601773,48.8,-1.39,069001001001,0.77,49.59198658059,11.81,50.520129769329,53.932489051408,0.1957624,1,15521063,18248301,0.024,0.1732,0.1972,0.2342,0.134512,65.23069126,-632,1629,68.8,058001001
1000326775,603716,603716.SH,2025-02-11 00:00:00,塞力医疗,27305842,63577103,-85662585,9.4,2.96,069001001001,16.62,9.764270077088,-24.03,7.956850589376,8.807559239947,0.2391808,1,92906942,142298266,0.0457,0.1555,0.2012,0.3118,0.225204,58.26489337,1175,3620,92.4,058001001
1000501657,603717,603717.SH,2025-02-11 00:00:00,天域生物,2136085,5933285,-3824491,7.86,-0.88,069001001001,2.84,7.980152678825,267.77,7.977721563193,8.301772997594,0.2655724,2,23651050,23678341,0.0221,0.2451,0.2672,0.253366666667,0.279812,55.75150072,-257,4215,66,058001001
1000311725,603718,603718.SH,2025-02-11 00:00:00,海利生物,69752,5787430,-6719466,7.24,-0.96,069001001001,0.47,7.285191470323,177.08,6.903607027369,7.796276412968,0.2040852,1,7040269,8042057,0.0018,0.1771,0.1789,0.2425,0.209426,49.34956973,-6,5052,70,058001001
1001440165,603719,603719.SH,2025-02-11 00:00:00,良品铺子,17753108,14769791,-7691938,13.46,-2.82,069001001001,3.06,13.957910894064,208.77,15.722026498692,15.087708232014,0.248386,1,36314261,46989516,0.0801,0.1637,0.2438,0.246466666667,0.26273,56.24344589,-705,4117,72.8,058001001
1000501652,603721,603721.SH,2025-02-11 00:00:00,中广天择,17612159,23507109,-15188652,28.66,1.2,069001001001,4.27,28.302610229237,-2912.19,26.074956069948,30.071235172904,0.260152,2,42991399,52285101,0.0708,0.1727,0.2435,0.259666666667,0.30251,55.32499412,224,4302,72.8,058001001
1000625534,603722,603722.SH,2025-02-11 00:00:00,阿科力,8214374,4485310,1636458,46.15,2.56,069001001001,1.26,45.171448289269,-488.2,40.897330581757,44.321027353648,0.3782344,2,11051410,13144016,0.1768,0.2378,0.4146,0.402366666667,0.251122,60.01941227,-71,3146,65.2,058001001
1000576718,603725,603725.SH,2025-02-11 00:00:00,天安新材,909148,2714395,-5413687,6.59,-0.45,069001001001,0.53,6.601263003229,18.76,6.498991145862,6.935019478419,0.1264924,1,1944748,5553188,0.0354,0.0758,0.1112,0.1565,0.119712,63.91486836,982,2008,64,058001001
1000305972,603726,603726.SH,2025-02-11 00:00:00,朗迪集团,0,404833,-4433755,16.37,0.12,069001001001,0.64,16.347952962737,17.15,15.72458427235,17.346571016465,0.083232,0,923264,4952186,0,0.0345,0.0345,0.117466666667,0.15371,59.54260132,914,3268,66.8,058001001
1000326744,603727,603727.SH,2025-02-11 00:00:00,博迈科,4222516,465670,1680320,12.91,0.55,069001001001,1.15,12.822486629236,28.86,11.986678564756,12.069661217887,0.2834148,2,12064358,14140884,0.0731,0.2088,0.2819,0.339233333333,0.203474,65.53091094,-264,1544,72.4,058001001
1000501662,603728,603728.SH,2025-02-11 00:00:00,鸣志电器,225113544,200301691,-22768851,74.5,-1.05,069001001001,3.28,76.354162748435,495.13,63.969186635192,59.485575555573,0.4037132,3,498715328,546296032,0.1278,0.283,0.4108,0.411966666667,0.373616,67.24366808,526,1164,90.8,058001001
1000010734,603729,603729.SH,2025-02-11 00:00:00,龙韵股份,4738347,5942117,-14674950,17.55,-0.17,069001001001,7.36,17.851718466568,466.43,16.056187222493,17.422156335911,0.1814244,1,39869541,53340721,0.0156,0.1314,0.147,0.2227,0.205572,56.38777575,2041,4079,82.4,058001001
1000306338,603730,603730.SH,2025-02-11 00:00:00,岱美股份,170328,2111851,-562559,9.06,0.11,069001001001,0.22,9.06321113779,18.03,8.867398188343,9.287589280154,0.1446196,1,7313877,5934913,0.0033,0.143,0.1463,0.162833333333,0.113098,64.59548186,564,1804,67.6,058001001
1000944161,603733,603733.SH,2025-02-11 00:00:00,仙鹤股份,8937495,6667464,9546673,21.48,-0.09,069001001001,0.45,21.262177536523,13.92,20.806630265457,20.357172555756,0.2609152,2,30616048,23339406,0.0583,0.1998,0.2581,0.286433333333,0.229676,76.37684418,-315,124,74,058001001
1000325456,603737,603737.SH,2025-02-11 00:00:00,三棵树,4922133,7838618,-6065403,40.91,-0.99,069001001001,0.13,41.171595073253,39.41,40.44769388468,44.469766867398,0.1628924,1,12936276,16085194,0.0429,0.1128,0.1557,0.1627,0.181162,59.02595482,-384,3408,70,058001001
1000316975,603738,603738.SH,2025-02-11 00:00:00,泰晶科技,7770347,15748862,-9379397,15.87,0.32,069001001001,1.77,15.841565335484,54.89,14.90370187984,15.805041099705,0.2578936,2,42406644,43807526,0.0368,0.2009,0.2377,0.286766666667,0.265068,64.86838017,98,1730,81.2,058001001
1001037509,603739,603739.SH,2025-02-11 00:00:00,蔚蓝生物,169510,0,-1308223,12.66,1.93,069001001001,1.29,12.40161545959,58.82,11.871110248029,13.643829230024,0.1273888,1,3316406,4794139,0.0044,0.0852,0.0896,0.158866666667,0.174644,57.89040575,867,3711,70.4,058001001
1001030472,603755,603755.SH,2025-02-11 00:00:00,日辰股份,12955,0,273539,25.87,-1.75,069001001001,0.65,26.117406175772,35.15,26.177207903449,27.64929088486,0.136512,1,2146567,1885983,0.0008,0.1301,0.1309,0.124866666667,0.16801,65.31401827,-233,1603,62.4,058001001
1000625542,603757,603757.SH,2025-02-11 00:00:00,大元泵业,0,373999,-3616362,20.07,0.0,069001001001,0.41,20.035247998636,12.81,20.063210366244,20.552310236136,0.1296552,1,1281738,4524101,0,0.0649,0.0649,0.204733333333,0.178926,61.22697686,-239,2793,67.6,058001001
1000485179,603758,603758.SH,2025-02-11 00:00:00,秦安股份,12850784,2510864,14771626,10.2,2.0,069001001001,1.81,9.947725595914,26.25,9.523641189539,9.145673789283,0.2797596,2,16414029,11982323,0.1309,0.1672,0.2981,0.296533333333,0.208748,71.84528458,-1459,464,72.8,058001001
1001898995,603759,603759.SH,2025-02-11 00:00:00,海天股份,0,9178891,-12752433,7.34,2.09,069001001001,1.46,7.151525881167,17.58,7.012912354484,7.805406147525,0.1712716,1,6983834,10557376,0,0.1561,0.1561,0.160333333333,0.225608,56.11818688,797,4145,66.8,058001001
1000010286,603766,603766.SH,2025-02-11 00:00:00,隆鑫通用,85746182,59345117,19426355,10.28,0.39,069001001001,0.72,10.08544985397,17.62,9.404530019748,8.610224964125,0.3625896,2,123410023,130384733,0.1694,0.2439,0.4133,0.324733333333,0.292598,76.98273839,-925,95,73.6,058001001
1000576710,603767,603767.SH,2025-02-11 00:00:00,中马传动,2414978,319869,-459077,12.22,1.5,069001001001,1.27,12.0256749718,56.44,11.526381506929,12.633984558868,0.1557132,1,4146596,6700782,0.0555,0.0953,0.1508,0.165266666667,0.153666,60.16305007,-489,3102,74.4,058001001
1000463586,603768,603768.SH,2025-02-11 00:00:00,常青股份,668421,475507,-1816203,12.35,-0.08,069001001001,0.53,12.322009104039,31.22,11.963440397609,13.277213523243,0.12754,1,2410482,4419599,0.0243,0.0875,0.1118,0.147733333333,0.1366,57.575489,-438,3789,64.4,058001001
1001002432,603773,603773.SH,2025-02-11 00:00:00,沃格光电,5837268,13844799,-2199892,25.18,-0.63,069001001001,1.57,25.509560672976,-85.26,24.741138928279,25.39355154914,0.2985476,2,34353866,28546227,0.0441,0.2598,0.3039,0.295166666667,0.290238,61.40498872,-992,2724,69.6,058001001
1000501666,603776,603776.SH,2025-02-11 00:00:00,永安行,4357327,3321798,-2482886,14.03,1.08,069001001001,1.87,13.838265118005,-84.16,12.879289384406,15.579373202829,0.255329,2,20449326,23967741,0.0421,0.1978,0.2399,0.295066666667,0.234295,55.15220487,1490,4337,72.4,058001001
1000010965,603777,603777.SH,2025-02-11 00:00:00,来伊份,30461214,49935669,-27895348,16.0,-0.93,069001001001,4.79,15.990985475892,-94.75,17.655184411325,15.763423692267,0.2780468,2,120744627,129165520,0.0503,0.1992,0.2495,0.284866666667,0.339184,57.50304005,1188,3804,83.6,058001001
1000325458,603778,603778.SH,2025-02-11 00:00:00,国晟科技,29400180,4810994,17682037,3.46,-3.89,069001001001,7.21,3.55829703367,-11.18,3.064442419434,3.488299707038,0.4398732,3,4898925,11806074,0.5339,0.089,0.6229,0.3177,0.165566,65.89387883,-2668,1460,71.6,058001001
1000309252,603779,603779.SH,2025-02-11 00:00:00,威龙股份,6190824,7675359,-5554798,7.74,-0.64,069001001001,2.11,7.803107587603,446.48,7.419522588693,9.100948920881,0.2271028,1,21863419,25933682,0.0503,0.1776,0.2279,0.211866666667,0.247964,50.63935567,381,4967,76.8,058001001
1001247921,603786,603786.SH,2025-02-11 00:00:00,科博达,693380,1324412,3564263,71.95,0.63,069001001001,0.27,71.103315842884,35.93,64.615056258102,62.019186978575,0.1864216,1,22031293,17835998,0.0054,0.172,0.1774,0.214133333333,0.167408,75.79837396,-365,149,76.8,058001001
1000472474,603787,603787.SH,2025-02-11 00:00:00,新日股份,0,124975,-335894,10.43,-0.38,069001001001,0.49,10.444993188011,21.7,10.117856073174,11.00074460137,0.117014,1,1807930,2018849,0,0.0842,0.0842,0.162533333333,0.13077,53.14261977,-184,4677,73.2,058001001
1000304603,603788,603788.SH,2025-02-11 00:00:00,宁波高发,0,852576,-3844136,14.9,0.0,069001001001,0.49,14.912521399412,16.35,14.276520071985,14.664730823146,0.1090464,1,3117120,6108680,0,0.0918,0.0918,0.1407,0.104682,64.40796273,-470,1855,68,058001001
1000304596,603789,603789.SH,2025-02-11 00:00:00,星光农机,535464,781939,2932571,6.63,-0.9,069001001001,1.85,6.713813976345,-17.07,6.727522317848,8.784345554957,0.1629512,1,10982936,7803890,0.0074,0.1521,0.1595,0.153533333333,0.185706,52.54566543,-314,4761,74.4,058001001
1001042705,603790,603790.SH,2025-02-11 00:00:00,雅运股份,0,1727862,-5494660,12.59,-1.33,069001001001,0.66,12.721400285624,27.72,12.327959577502,11.933251333413,0.127004,1,1671763,5438561,0,0.0636,0.0636,0.208533333333,0.16322,61.29430372,-207,2774,63.2,058001001
1000355908,603797,603797.SH,2025-02-11 00:00:00,联泰环保,0,76973,-2204776,4.06,-0.49,069001001001,0.32,4.057649650852,10.69,3.915712108022,4.182790505784,0.1016528,1,428015,2555818,0,0.0321,0.0321,0.168666666667,0.175014,58.64055444,-44,3502,64.8,058001001
1000309248,603798,603798.SH,2025-02-11 00:00:00,康普顿,3572982,4931728,-2336777,9.46,-0.63,069001001001,2.66,9.557310772514,31.64,9.209844087297,9.097857963514,0.2063388,1,30188605,31166636,0.0237,0.2006,0.2243,0.196,0.176944,67.05444498,-2050,1209,67.2,058001001
1000412125,603799,603799.SH,2025-02-11 00:00:00,华友钴业,50267693,132551051,-47214758,29.73,-0.6,069001001001,0.76,29.894051489827,12.49,29.378231972375,31.911986933188,0.3871668,2,209302856,174234256,0.0748,0.3113,0.3861,0.412133333333,0.352384,64.72882877,-83,1770,78.8,058001001
1000314054,603800,603800.SH,2025-02-11 00:00:00,洪田股份,4822426,15261483,-15742202,25.88,-0.42,069001001001,0.72,25.863302290985,47.42,25.97690423398,25.315753111398,0.314452,2,20749264,26052409,0.0555,0.2387,0.2942,0.325433333333,0.34861,65.63754785,-148,1517,70.8,058001001
1000669444,603801,603801.SH,2025-02-11 00:00:00,志邦家居,1781300,1231778,-2034408,11.37,-2.74,069001001001,1.23,11.738159035193,13.98,11.489871989907,13.055159712974,0.1628348,1,8405420,10989350,0.0242,0.1143,0.1385,0.200533333333,0.167124,67.01484618,354,1225,66,058001001
1000482450,603803,603803.SH,2025-02-11 00:00:00,瑞斯康达,314157552,227432453,62254731,13.67,-1.44,069001001001,16.17,13.528793069345,-67.66,10.497096236641,10.715893282118,0.4412684,3,392222848,416693216,0.2012,0.2512,0.4524,0.495066666667,0.332742,71.96513387,-492,451,92.8,058001001
1000309722,603806,603806.SH,2025-02-11 00:00:00,福斯特,11824401,31531485,-32497011,14.65,-0.2,069001001001,0.35,14.688673493378,22.78,14.388662213078,15.823290582986,0.2494508,1,70102804,82892731,0.0324,0.1919,0.2243,0.271633333333,0.279054,68.26859365,-376,965,80.8,058001001
1000325455,603808,603808.SH,2025-02-11 00:00:00,歌力思,223370,5873834,-7499776,7.23,-0.69,069001001001,0.97,7.219341479707,92.98,7.69481797644,7.775865844334,0.1916876,1,11277545,13126857,0.0036,0.1799,0.1835,0.187666666667,0.218188,57.87545281,64,3716,74.8,058001001
1000614623,603809,603809.SH,2025-02-11 00:00:00,豪能股份,278521648,212617384,118138424,17.35,-1.36,069001001001,4.61,17.253617220357,34.28,14.267188845497,13.23380195105,0.4332384,3,382749072,330514912,0.2168,0.2979,0.5147,0.373566666667,0.319092,75.68479057,-586,152,82.4,058001001
1001030421,603810,603810.SH,2025-02-11 00:00:00,丰山集团,1844959,306389,-480857,10.72,-0.09,069001001001,1.0,10.712137608289,-53.65,9.619528281035,10.290950076771,0.1717124,1,2457981,4477408,0.0674,0.0898,0.1572,0.218133333333,0.138362,51.85118709,244,4857,67.2,058001001
1000396217,603811,603811.SH,2025-02-11 00:00:00,诚意药业,19254,116640,-2571327,8.03,-0.99,069001001001,0.44,8.091134266811,16.84,7.807079436027,8.013357647517,0.1120404,1,1515806,3989747,0.0008,0.0615,0.0623,0.1671,0.153802,58.54249591,2,3535,67.2,058001001
1000625539,603813,603813.SH,2025-02-11 00:00:00,原尚股份,0,622976,1446000,10.1,0.0,069001001001,1.36,10.101898097726,-26.1,11.072005136321,12.121001645995,0.1617108,1,3453747,1384771,0,0.1622,0.1622,0.174666666667,0.141054,56.85066321,-1050,3971,58.8,058001001
1001416889,603815,603815.SH,2025-02-11 00:00:00,交建股份,147007,6218662,-6241196,6.32,-1.25,069001001001,0.51,6.406040508795,29.2,6.340197967356,6.408088224645,0.2605896,2,11869699,12039240,0.0033,0.2654,0.2687,0.2674,0.230098,56.17851853,393,4134,70.4,058001001
1000310105,603816,603816.SH,2025-02-11 00:00:00,顾家家居,2106142,1482861,4145466,28.18,1.08,069001001001,0.28,27.842158120401,12.79,27.803614309096,28.676519586883,0.1576308,1,10818976,7296791,0.021,0.1081,0.1291,0.174266666667,0.204004,69.18986667,-472,801,70,058001001
1000440971,603817,603817.SH,2025-02-11 00:00:00,海峡环保,1123589,365349,1323187,5.78,-0.34,069001001001,0.33,5.78859017091,13.55,5.521281431394,5.830237804216,0.2102364,1,2078475,1513528,0.0688,0.1273,0.1961,0.248066666667,0.188832,65.62501641,182,1525,66,058001001
1000304597,603818,603818.SH,2025-02-11 00:00:00,曲美家居,1776242,4909242,-7953247,2.85,-0.35,069001001001,1.19,2.863213793074,-10.13,2.712825347488,3.143830610398,0.1875624,1,6311695,11131942,0.0368,0.1308,0.1676,0.215,0.196312,57.08637644,2131,3915,66,058001001
1000322046,603819,603819.SH,2025-02-11 00:00:00,神力股份,5047360,7915338,-2234970,13.15,-0.68,069001001001,0.68,13.040498580772,-45.09,11.970633988229,12.640988453678,0.3143792,2,13242736,12609728,0.1009,0.2647,0.3656,0.289,0.224396,61.39146067,611,2732,63.2,058001001
1000320588,603822,603822.SH,2025-02-11 00:00:00,嘉澳环保,4499483,4858620,-6182200,50.13,0.6,069001001001,0.85,49.979966795794,-21.48,46.958326806798,49.222448609398,0.267124,2,10684220,16507283,0.0712,0.169,0.2402,0.286066666667,0.30602,55.51804836,430,4261,62,058001001
1000389016,603823,603823.SH,2025-02-11 00:00:00,百合花,297236,1414915,-705638,9.46,-0.53,069001001001,0.46,9.449398272185,20.54,9.270500740596,9.948981676965,0.1516688,1,4996308,4584267,0.0086,0.1446,0.1532,0.150766666667,0.149194,62.62493944,-532,2366,63.6,058001001
1000314048,603825,603825.SH,2025-02-11 00:00:00,华扬联众,12897985,14378131,-15983128,13.59,0.67,069001001001,3.47,13.563200416292,-11.48,13.329501001804,14.003944984596,0.2562468,2,45056152,59559134,0.0529,0.1847,0.2376,0.233966666667,0.336284,51.37457533,459,4914,72.4,058001001
1000492274,603826,603826.SH,2025-02-11 00:00:00,坤彩科技,2477418,1287966,-8446447,19.63,-1.11,069001001001,0.28,19.836434742109,159.74,19.641656295813,21.652501764744,0.2041412,1,12481333,22117232,0.0312,0.157,0.1882,0.214066666667,0.229106,54.96459962,-208,4375,66.8,058001001
1000305041,603828,603828.SH,2025-02-11 00:00:00,ST柯利达,155840,3067724,-3693843,3.24,2.21,069001001003,0.94,3.196064863749,85.5,3.167510713129,3.136633814944,0.2625028,2,3850500,4632459,0.0091,0.224,0.2331,0.2665,0.330014,56.32720742,-118,4092,63.6,058001001
1000740041,603829,603829.SH,2025-02-11 00:00:00,洛凯股份,270508,134400,421358,14.06,-0.64,069001001001,0.52,14.027121400272,20.1,13.409789477515,14.231172092206,0.1636264,1,4247591,3962341,0.0114,0.1791,0.1905,0.1446,0.124982,66.61303659,-1577,1310,64.4,058001001
1000376804,603833,603833.SH,2025-02-11 00:00:00,欧派家居,11350283,23308009,1462732,60.5,-1.77,069001001001,0.49,62.000565601346,13.61,63.530153083708,68.339679345341,0.2217092,1,33867500,20447042,0.055,0.1641,0.2191,0.220066666667,0.230696,70.20064765,-959,664,70.8,058001001
1002297034,603836,603836.SH,2025-02-11 00:00:00,海程邦达,0,1646848,-4598028,12.32,-1.2,069001001001,0.34,12.477462960246,23.11,12.30998552016,13.136234892677,0.0781612,0,399038,3350218,0,0.0235,0.0235,0.135733333333,0.128456,57.71032264,39,3756,63.6,058001001
1000318102,603838,603838.SH,2025-02-11 00:00:00,四通股份,79719,338448,2176620,5.35,-0.37,069001001001,0.82,5.373657610406,-157.73,5.631188187292,6.429117186719,0.1736924,1,4517908,2082559,0.0031,0.1764,0.1795,0.153766666667,0.189062,58.76331206,-571,3470,65.2,058001001
1000408501,603839,603839.SH,2025-02-11 00:00:00,安正时尚,214128,348424,-414286,5.66,-0.88,069001001001,0.32,5.692153433698,-54.23,5.523526986683,6.005635978425,0.1046988,1,1145776,1425766,0.0155,0.083,0.0985,0.091566666667,0.139894,52.32493003,825,4800,64.4,058001001
1000303914,603843,603843.SH,2025-02-11 00:00:00,正平股份,387578,3548034,-5936116,3.52,4.14,069001001001,2.32,3.402205736009,-21.48,3.563849030473,3.547074345594,0.2658768,2,10812852,13588512,0.0085,0.2371,0.2456,0.289133333333,0.281684,51.00054762,-106,4943,64.8,058001001
1000803514,603848,603848.SH,2025-02-11 00:00:00,好太太,882955,17304,-1584375,14.51,3.27,069001001001,0.57,14.235821872361,23.08,13.555472881037,15.626012798968,0.1209152,1,4110214,6560240,0.0187,0.0871,0.1058,0.136966666667,0.134626,66.328408,25,1370,64.8,058001001
1000495826,603855,603855.SH,2025-02-11 00:00:00,华荣股份,4734956,6360614,462866,20.02,-2.34,069001001001,0.59,20.417905076035,15.77,19.743364567363,19.932059563569,0.2413168,1,15505544,13417020,0.0715,0.234,0.3055,0.215666666667,0.119334,72.329409,-1440,398,67.2,058001001
